pmid,year,title,species,observation_type,entity_a,relationship,entity_b_or_context,confidence,supporting_quote,needs_full_text,reviewed,devSim_param,entity_a_raw,entity_b_raw,source,evidence_type,figure_ref,timepoint_h,perturbation_type,dataset
34930826,2022,Circadian key component CLOCK/BMAL1 interferes with segmentation clock in mouse embryonic organoids.,mouse,expression_timing,CLOCK/BMAL1,correlates_with,late developmental stage (after somitogenesis),high,circadian clocks are strictly suppressed during early embryonic stages...emerge gradually at late developmental stage,False,False,unmapped,CLOCK/BMAL1,late developmental stage (after somitogenesis),abstract,,,not_specified,none,gastruloid
35404233,2022,Cell-state transitions and collective cell movement generate an endoderm-like region in gastruloids.,mouse,spatial_pattern,TBXT,high_in,cells surrounding E-cadherin islands,high,islands of E-cadherin expressing cells are surrounded by cells expressing T-Brachyury,False,False,unmapped,TBXT,cells surrounding E-cadherin islands,abstract,,,not_specified,none,gastruloid
38585971,2024,Extended culture of 2D gastruloids to model human mesoderm development.,human,spatial_pattern,mesodermal layer,high_in,beneath epiblast-like layer,high,directed migration from the primitive streak-like region gives rise to a mesodermal layer beneath an epiblast-like layer,False,False,unmapped,mesodermal layer,beneath epiblast-like layer,abstract,,,not_specified,none,gastruloid
38585971,2024,Extended culture of 2D gastruloids to model human mesoderm development.,human,expression_timing,mesodermal differentiation and morphogenesis,correlates_with,96h culture duration,high,extended this system to 96h. We discovered a phase of highly reproducible morphogenesis,True,False,unmapped,mesodermal differentiation and morphogenesis,96h culture duration,abstract,,,not_specified,none,gastruloid
37333235,2023,Recording morphogen signals reveals origins of gastruloid symmetry breaking.,mammalian,spatial_pattern,Wnt,gradient_in,gastruloid,high,Wnt signaling evolves from a homogeneous state to a polarized state,False,False,unmapped,Wnt,gastruloid,abstract,,,not_specified,none,gastruloid
37333235,2023,Recording morphogen signals reveals origins of gastruloid symmetry breaking.,mammalian,expression_timing,Wnt,correlates_with,anterior-posterior axis formation,high,"single-cell Wnt activity predicts future cellular position, prior to the appearance of polarized signaling patterns",True,False,unmapped,Wnt,anterior-posterior axis formation,abstract,,,not_specified,none,gastruloid
37333235,2023,Recording morphogen signals reveals origins of gastruloid symmetry breaking.,mammalian,spatial_pattern,Wnt,high_in,posterior cells,medium,Wnt-high and Wnt-low cells contribute to distinct cell types,False,False,unmapped,Wnt,posterior cells,abstract,,,not_specified,none,gastruloid
37333235,2023,Recording morphogen signals reveals origins of gastruloid symmetry breaking.,mammalian,spatial_pattern,TGF-β,gradient_in,gastruloid,high,early heterogeneity in TGF-β signaling predicts A-P position,False,False,unmapped,TGF-beta,gastruloid,abstract,,,not_specified,none,gastruloid
37333235,2023,Recording morphogen signals reveals origins of gastruloid symmetry breaking.,mammalian,grn_edge,TGF-β,modulates,Wnt,high,TGF-β signaling modulates Wnt signaling during the critical time period,False,False,unmapped,TGF-beta,Wnt,abstract,,,not_specified,none,gastruloid
37333235,2023,Recording morphogen signals reveals origins of gastruloid symmetry breaking.,mammalian,perturbation,cell adhesion,required_for,symmetry breaking,medium,axial symmetry breaking is driven by sorting rearrangements involving differential cell adhesion,False,False,unmapped,cell adhesion,symmetry breaking,abstract,,,not_specified,not_specified,gastruloid
37986746,2023,TBXT dose sensitivity and the decoupling of nascent mesoderm specification from EMT progression in 2D human gastruloids.,human,grn_edge,TBXT,required_for,epithelial to mesenchymal transition (EMT) progression,high,loss of TBXT significantly delays the temporal progression of the epithelial to mesenchymal transition (EMT),False,False,unmapped,TBXT,epithelial to mesenchymal transition (EMT) progression,abstract,,,not_specified,none,gastruloid
35721464,2022,A combined human gastruloid model of cardiogenesis and neurogenesis.,human,spatial_pattern,neurons,gradient_in,cardiac region,medium,progressively populated by neurons in a spatial pattern mirroring distribution of neurons in innervated human heart,False,False,unmapped,neurons,cardiac region,abstract,,,not_specified,none,gastruloid
34930826,2022,Circadian key component CLOCK/BMAL1 interferes with segmentation clock in mouse embryonic organoids.,mouse,perturbation,CLOCK/BMAL1,reduces,Hes7 oscillation (segmentation clock),high,functional CLOCK/BMAL1 severely interferes with the ultradian rhythm of segmentation clock,False,False,unmapped,CLOCK/BMAL1,Hes7 oscillation (segmentation clock),abstract,,,not_specified,not_specified,gastruloid
38585971,2024,Extended culture of 2D gastruloids to model human mesoderm development.,human,spatial_pattern,lateral mesoderm-like cells,high_in,colony border/peripheral,high,lateral mesoderm-like cells on the colony border and paraxial mesoderm-like further inside,False,False,unmapped,lateral mesoderm-like cells,colony border/peripheral,abstract,,,not_specified,none,gastruloid
34974300,2022,SEPHS1 is dispensable for pluripotency maintenance but indispensable for cardiac differentiation in mouse embryonic stem cells.,mouse,perturbation,SEPHS1,required_for,gastruloid aggregation,high,SEPHS1 deficiency impaired differentiation into three germ layers and gastruloid aggregation in vitro,False,False,unmapped,SEPHS1,gastruloid aggregation,abstract,,,not_specified,not_specified,gastruloid
35883568,2022,Capturing Transitional Pluripotency through Proline Metabolism.,mouse,grn_edge,Proline metabolism,activates,ERK,high,ESC-to-PiC transition relies on the activation of Erk and Tgfβ/Activin signaling pathways,False,False,unmapped,Proline metabolism,Erk signaling,abstract,,,not_specified,none,gastruloid
35883568,2022,Capturing Transitional Pluripotency through Proline Metabolism.,mouse,grn_edge,Proline metabolism,activates,TGF-β,high,ESC-to-PiC transition relies on the activation of Erk and Tgfβ/Activin signaling pathways,False,False,unmapped,Proline metabolism,Tgfβ/Activin signaling,abstract,,,not_specified,none,gastruloid
35883568,2022,Capturing Transitional Pluripotency through Proline Metabolism.,mouse,spatial_pattern,E-cadherin,relocalization,plasma membrane to intracellular membrane compartments,high,rapid and reversible relocalization of E-cadherin from plasma membrane to intracellular membrane compartments,False,False,unmapped,E-cadherin,plasma membrane to intracellular membrane compartments,abstract,,,not_specified,none,gastruloid
35883568,2022,Capturing Transitional Pluripotency through Proline Metabolism.,mouse,perturbation,Proline metabolism imbalance,shifts,ESC identity toward naïve-to-primed intermediate state,high,An imbalance in proline metabolism shifts mouse ESCs toward stable naïve-to-primed intermediate state,False,False,unmapped,Proline metabolism imbalance,ESC identity toward naïve-to-primed intermediate state,abstract,,,not_specified,not_specified,gastruloid
35883568,2022,Capturing Transitional Pluripotency through Proline Metabolism.,mouse,expression_timing,E-cadherin,correlates_with,ESC-to-PiC transition,high,metastable phenotype linked to rapid and reversible relocalization of E-cadherin,False,False,unmapped,E-cadherin relocalization,ESC-to-PiC transition,abstract,,,not_specified,none,gastruloid
36326003,2022,Chimeric 3D gastruloids - a versatile tool for studies of mammalian peri-gastrulation development.,mouse,perturbation,TBXT,required_for,posterior axial extension,high,"brachyury functions, such as...promoting posterior axial extension",False,False,unmapped,TBXT,posterior axial extension,abstract,,,not_specified,not_specified,gastruloid
36326003,2022,Chimeric 3D gastruloids - a versatile tool for studies of mammalian peri-gastrulation development.,mouse,perturbation,TBXT,abolishes,normal cell fate specification,medium,tissue sorting preference of brachyury deficient cells to endoderm,False,False,unmapped,TBXT,normal cell fate specification,abstract,,,not_specified,not_specified,gastruloid
36326003,2022,Chimeric 3D gastruloids - a versatile tool for studies of mammalian peri-gastrulation development.,mouse,perturbation,TBXT,inhibits,Wnt3a patterning,medium,cell non-autonomous effects of brachyury deficiency on Wnt3a patterning along the embryonic axis,True,False,unmapped,TBXT,Wnt3a patterning,abstract,,,not_specified,not_specified,gastruloid
36326003,2022,Chimeric 3D gastruloids - a versatile tool for studies of mammalian peri-gastrulation development.,mouse,perturbation,Eomes,enhances,cardiac fate,high,"Eomes and brachyury functions, such as instructing cardiac fate",False,False,unmapped,Eomes,cardiac fate,abstract,,,not_specified,not_specified,gastruloid
36326003,2022,Chimeric 3D gastruloids - a versatile tool for studies of mammalian peri-gastrulation development.,mouse,spatial_pattern,TBXT,gradient_in,posterior,medium,brachyury...promoting posterior axial extension,False,False,unmapped,TBXT,posterior,abstract,,,not_specified,none,gastruloid
35404233,2022,Cell-state transitions and collective cell movement generate an endoderm-like region in gastruloids.,mouse,spatial_pattern,E-cadherin,high_in,islands of cells within aggregate,high,islands of E-cadherin expressing cells surrounded by cells devoid of E-cadherin,False,False,unmapped,E-cadherin,islands of cells within aggregate,abstract,,,not_specified,none,gastruloid
35404233,2022,Cell-state transitions and collective cell movement generate an endoderm-like region in gastruloids.,mouse,spatial_pattern,E-cadherin,low_in,surrounding cells within aggregate,high,islands of E-cadherin expressing cells surrounded by cells devoid of E-cadherin,False,False,unmapped,E-cadherin,surrounding cells within aggregate,abstract,,,not_specified,none,gastruloid
41427418,2025,Optogenetic Rescue Reveals Spatiotemporal Rules of Germ-Layer Patterning.,human,perturbation,Wnt,reduces,germ-layer order,medium,identical WNT inputs outside competence window invert germ-layer order,False,False,unmapped,WNT,germ-layer order,abstract,,,not_specified,not_specified,gastruloid
31175647,2019,Chick Models and Human-Chick Organizer Grafts.,human,perturbation,human organizer,enhances,neural tissue induction,high,indirectly induce host chick cells to generate neural tissue,False,False,unmapped,human organizer,neural tissue induction,abstract,,,not_specified,not_specified,gastruloid
32496642,2020,Methoxyacetic acid inhibits histone deacetylase and impairs axial elongation morphogenesis of mouse gastruloids in a retinoic acid signaling-dependent manner.,mouse,perturbation,MAA,inhibits,histone deacetylase activity,high,MAA at 4 mM also significantly reduced the activity of purified histone deacetylase protein,False,False,unmapped,MAA,histone deacetylase activity,abstract,,,not_specified,not_specified,gastruloid
33837289,2021,Depletion of aneuploid cells in human embryos and gastruloids.,human,spatial_pattern,aneuploid cells,low_in,embryonic germ layers,high,"aneuploid cells are depleted from embryonic germ layers, but not from extraembryonic tissue",False,False,unmapped,aneuploid cells,embryonic germ layers,abstract,,,not_specified,none,gastruloid
33837289,2021,Depletion of aneuploid cells in human embryos and gastruloids.,human,spatial_pattern,aneuploid cells,high_in,extraembryonic tissue,high,"aneuploid cells are depleted from embryonic germ layers, but not from extraembryonic tissue",False,False,unmapped,aneuploid cells,extraembryonic tissue,abstract,,,not_specified,none,gastruloid
33837289,2021,Depletion of aneuploid cells in human embryos and gastruloids.,human,perturbation,BMP,required_for,aneuploid cell apoptosis in embryonic tissue,high,aneuploid cells are depleted...by apoptosis in a bone morphogenetic protein 4 (BMP4)-dependent manner,False,False,unmapped,BMP4,aneuploid cell apoptosis in embryonic tissue,abstract,,,not_specified,not_specified,gastruloid
33837289,2021,Depletion of aneuploid cells in human embryos and gastruloids.,human,perturbation,euploid cells,rescues,embryonic tissue in mosaic gastruloids with aneuploid cells,high,a small percentage of euploid cells rescues embryonic tissue in mosaic gastruloids when mixed with aneuploid cells,True,False,unmapped,euploid cells,embryonic tissue in mosaic gastruloids with aneuploid cells,abstract,,,not_specified,not_specified,gastruloid
